test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
495,84,84,0,1548,4818
495,98,153,55,1548,4818
495,55,0,0,1548,4818
495,46,136,90,1548,4818
495,90,0,0,1548,4818
495,70,97,27,1548,4818
495,27,0,0,1548,4818
495,90,90,0,1548,4818
496,75,135,60,890,896
496,36,0,24,890,896
496,24,0,0,890,896
496,92,169,77,890,896
496,77,0,0,890,896
496,80,208,128,890,896
496,48,0,80,890,896
496,80,0,0,890,896
496,60,136,76,890,896
496,76,0,0,890,896
497,31,91,60,1368,1556
497,55,0,5,1368,1556
497,5,0,0,1368,1556
497,33,56,23,1368,1556
497,4,0,19,1368,1556
497,19,0,0,1368,1556
497,88,251,163,1368,1556
497,91,0,72,1368,1556
497,72,0,0,1368,1556
497,65,65,0,1368,1556
498,49,177,128,717,1395
498,35,0,93,717,1395
498,80,0,13,717,1395
498,13,0,0,717,1395
498,59,270,211,717,1395
498,71,0,140,717,1395
498,51,0,89,717,1395
498,46,0,43,717,1395
498,43,0,0,717,1395
498,55,55,0,717,1395
499,17,135,118,1254,2262
499,63,0,55,1254,2262
499,52,0,3,1254,2262
499,3,0,0,1254,2262
499,46,96,50,1254,2262
499,8,0,42,1254,2262
499,42,0,0,1254,2262
499,97,218,121,1254,2262
499,92,0,29,1254,2262
499,29,0,0,1254,2262
500,9,200,191,849,1294
500,45,0,146,849,1294
500,59,0,87,849,1294
500,52,0,35,849,1294
500,27,0,8,849,1294
500,8,0,0,849,1294
500,55,243,188,849,1294
500,68,0,120,849,1294
500,46,0,74,849,1294
500,74,0,0,849,1294
501,44,133,89,5240,2466
501,89,0,0,5240,2466
501,65,231,166,5240,2466
501,94,0,72,5240,2466
501,69,0,3,5240,2466
501,3,0,0,5240,2466
501,57,242,185,5240,2466
501,100,0,85,5240,2466
501,30,0,55,5240,2466
501,55,0,0,5240,2466
502,28,28,0,168,1544
502,30,30,0,168,1544
502,74,74,0,168,1544
502,66,66,0,168,1544
502,69,69,0,168,1544
502,60,60,0,168,1544
502,78,96,18,168,1544
502,18,0,0,168,1544
502,59,62,3,168,1544
502,3,0,0,168,1544
503,45,74,29,2832,2284
503,12,0,17,2832,2284
503,17,0,0,2832,2284
503,20,155,135,2832,2284
503,92,0,43,2832,2284
503,43,0,0,2832,2284
503,37,207,170,2832,2284
503,92,0,78,2832,2284
503,78,0,0,2832,2284
503,98,98,0,2832,2284
504,6,88,82,523,657
504,32,0,50,523,657
504,28,0,22,523,657
504,22,0,0,523,657
504,87,271,184,523,657
504,68,0,116,523,657
504,81,0,35,523,657
504,1,0,34,523,657
504,34,0,0,523,657
504,69,69,0,523,657
505,19,69,50,2448,3180
505,50,0,0,2448,3180
505,54,58,4,2448,3180
505,4,0,0,2448,3180
505,85,178,93,2448,3180
505,82,0,11,2448,3180
505,11,0,0,2448,3180
505,98,175,77,2448,3180
505,40,0,37,2448,3180
505,37,0,0,2448,3180
506,36,113,77,3456,2556
506,77,0,0,3456,2556
506,100,205,105,3456,2556
506,86,0,19,3456,2556
506,10,0,9,3456,2556
506,9,0,0,3456,2556
506,96,272,176,3456,2556
506,42,0,134,3456,2556
506,78,0,56,3456,2556
506,56,0,0,3456,2556
507,90,143,53,2527,2504
507,53,0,0,2527,2504
507,82,171,89,2527,2504
507,86,0,3,2527,2504
507,3,0,0,2527,2504
507,48,129,81,2527,2504
507,81,0,0,2527,2504
507,94,165,71,2527,2504
507,7,0,64,2527,2504
507,64,0,0,2527,2504
508,93,161,68,582,884
508,68,0,0,582,884
508,53,76,23,582,884
508,23,0,0,582,884
508,99,207,108,582,884
508,70,0,38,582,884
508,7,0,31,582,884
508,31,0,0,582,884
508,78,101,23,582,884
508,23,0,0,582,884
509,22,82,60,3726,3020
509,35,0,25,3726,3020
509,25,0,0,3726,3020
509,54,194,140,3726,3020
509,100,0,40,3726,3020
509,40,0,0,3726,3020
509,43,120,77,3726,3020
509,5,0,72,3726,3020
509,72,0,0,3726,3020
509,61,61,0,3726,3020
510,3,102,99,2070,2640
510,68,0,31,2070,2640
510,18,0,13,2070,2640
510,13,0,0,2070,2640
510,93,140,47,2070,2640
510,34,0,13,2070,2640
510,13,0,0,2070,2640
510,51,168,117,2070,2640
510,23,0,94,2070,2640
510,94,0,0,2070,2640
511,11,68,57,2034,1556
511,57,0,0,2034,1556
511,40,126,86,2034,1556
511,86,0,0,2034,1556
511,100,115,15,2034,1556
511,15,0,0,2034,1556
511,69,206,137,2034,1556
511,97,0,40,2034,1556
511,36,0,4,2034,1556
511,4,0,0,2034,1556
512,79,79,0,2177,2056
512,83,119,36,2177,2056
512,19,0,17,2177,2056
512,17,0,0,2177,2056
512,63,133,70,2177,2056
512,54,0,16,2177,2056
512,16,0,0,2177,2056
512,82,213,131,2177,2056
512,90,0,41,2177,2056
512,41,0,0,2177,2056
513,86,185,99,750,1743
513,48,0,51,750,1743
513,51,0,0,750,1743
513,89,325,236,750,1743
513,75,0,161,750,1743
513,37,0,124,750,1743
513,84,0,40,750,1743
513,1,0,39,750,1743
513,39,0,0,750,1743
513,48,48,0,750,1743
514,67,262,195,2140,1918
514,15,0,180,2140,1918
514,92,0,88,2140,1918
514,16,0,72,2140,1918
514,41,0,31,2140,1918
514,31,0,0,2140,1918
514,97,328,231,2140,1918
514,48,0,183,2140,1918
514,93,0,90,2140,1918
514,90,0,0,2140,1918
515,5,65,60,1212,2952
515,12,0,48,1212,2952
515,46,0,2,1212,2952
515,2,0,0,1212,2952
515,53,276,223,1212,2952
515,60,0,163,1212,2952
515,85,0,78,1212,2952
515,46,0,32,1212,2952
515,32,0,0,1212,2952
515,83,83,0,1212,2952
516,46,46,0,120,2688
516,76,76,0,120,2688
516,60,60,0,120,2688
516,54,54,0,120,2688
516,0,0,0,120,2688
516,74,86,12,120,2688
516,12,0,0,120,2688
516,50,50,0,120,2688
516,78,78,0,120,2688
516,82,82,0,120,2688
517,59,143,84,1290,2784
517,68,0,16,1290,2784
517,16,0,0,1290,2784
517,54,202,148,1290,2784
517,69,0,79,1290,2784
517,79,0,0,1290,2784
517,63,121,58,1290,2784
517,13,0,45,1290,2784
517,45,0,0,1290,2784
517,83,83,0,1290,2784
518,65,179,114,484,483
518,83,0,31,484,483
518,22,0,9,484,483
518,9,0,0,484,483
518,92,268,176,484,483
518,76,0,100,484,483
518,57,0,43,484,483
518,43,0,0,484,483
518,89,100,11,484,483
518,11,0,0,484,483
519,69,149,80,1052,1779
519,21,0,59,1052,1779
519,59,0,0,1052,1779
519,52,248,196,1052,1779
519,94,0,102,1052,1779
519,71,0,31,1052,1779
519,31,0,0,1052,1779
519,95,136,41,1052,1779
519,24,0,17,1052,1779
519,17,0,0,1052,1779
520,20,20,0,954,1505
520,67,71,4,954,1505
520,4,0,0,954,1505
520,0,0,0,954,1505
520,88,116,28,954,1505
520,28,0,0,954,1505
520,60,119,59,954,1505
520,59,0,0,954,1505
520,68,83,15,954,1505
520,15,0,0,954,1505
521,10,60,50,620,1072
521,50,0,0,620,1072
521,38,38,0,620,1072
521,0,0,0,620,1072
521,92,119,27,620,1072
521,14,0,13,620,1072
521,2,0,11,620,1072
521,11,0,0,620,1072
521,89,112,23,620,1072
521,23,0,0,620,1072
522,93,93,0,3303,2460
522,66,66,0,3303,2460
522,74,117,43,3303,2460
522,43,0,0,3303,2460
522,35,133,98,3303,2460
522,86,0,12,3303,2460
522,12,0,0,3303,2460
522,74,223,149,3303,2460
522,84,0,65,3303,2460
522,65,0,0,3303,2460
523,76,85,9,1800,4825
523,9,0,0,1800,4825
523,70,100,30,1800,4825
523,30,0,0,1800,4825
523,64,101,37,1800,4825
523,37,0,0,1800,4825
523,71,87,16,1800,4825
523,16,0,0,1800,4825
523,66,154,88,1800,4825
523,88,0,0,1800,4825
524,47,47,0,960,2346
524,91,91,0,960,2346
524,68,90,22,960,2346
524,22,0,0,960,2346
524,98,98,0,960,2346
524,97,138,41,960,2346
524,41,0,0,960,2346
524,72,112,40,960,2346
524,23,0,17,960,2346
524,17,0,0,960,2346
525,33,49,16,1268,2420
525,16,0,0,1268,2420
525,43,92,49,1268,2420
525,15,0,34,1268,2420
525,34,0,0,1268,2420
525,54,147,93,1268,2420
525,30,0,63,1268,2420
525,63,0,0,1268,2420
525,94,156,62,1268,2420
525,62,0,0,1268,2420
526,67,98,31,1545,1700
526,31,0,0,1545,1700
526,62,84,22,1545,1700
526,22,0,0,1545,1700
526,89,136,47,1545,1700
526,47,0,0,1545,1700
526,47,168,121,1545,1700
526,58,0,63,1545,1700
526,38,0,25,1545,1700
526,25,0,0,1545,1700
527,63,171,108,1456,3768
527,89,0,19,1456,3768
527,19,0,0,1456,3768
527,52,180,128,1456,3768
527,64,0,64,1456,3768
527,64,0,0,1456,3768
527,71,98,27,1456,3768
527,9,0,18,1456,3768
527,18,0,0,1456,3768
527,78,78,0,1456,3768
528,29,106,77,2268,2760
528,33,0,44,2268,2760
528,35,0,9,2268,2760
528,9,0,0,2268,2760
528,64,201,137,2268,2760
528,48,0,89,2268,2760
528,76,0,13,2268,2760
528,4,0,9,2268,2760
528,9,0,0,2268,2760
528,67,67,0,2268,2760
529,88,194,106,1230,2604
529,97,0,9,1230,2604
529,9,0,0,1230,2604
529,77,161,84,1230,2604
529,82,0,2,1230,2604
529,2,0,0,1230,2604
529,49,194,145,1230,2604
529,81,0,64,1230,2604
529,64,0,0,1230,2604
529,74,74,0,1230,2604
530,24,46,22,254,1010
530,7,0,15,254,1010
530,15,0,0,254,1010
530,64,121,57,254,1010
530,57,0,0,254,1010
530,70,94,24,254,1010
530,24,0,0,254,1010
530,73,82,9,254,1010
530,9,0,0,254,1010
530,71,71,0,254,1010
531,92,144,52,1480,3476
531,52,0,0,1480,3476
531,46,79,33,1480,3476
531,33,0,0,1480,3476
531,63,118,55,1480,3476
531,55,0,0,1480,3476
531,0,0,0,1480,3476
531,0,0,0,1480,3476
531,39,84,45,1480,3476
531,45,0,0,1480,3476
532,64,117,53,2124,2835
532,35,0,18,2124,2835
532,18,0,0,2124,2835
532,64,68,4,2124,2835
532,4,0,0,2124,2835
532,80,207,127,2124,2835
532,32,0,95,2124,2835
532,48,0,47,2124,2835
532,37,0,10,2124,2835
532,10,0,0,2124,2835
533,45,129,84,3560,2655
533,84,0,0,3560,2655
533,94,208,114,3560,2655
533,83,0,31,3560,2655
533,26,0,5,3560,2655
533,5,0,0,3560,2655
533,80,333,253,3560,2655
533,91,0,162,3560,2655
533,99,0,63,3560,2655
533,63,0,0,3560,2655
534,96,232,136,2528,3780
534,96,0,40,2528,3780
534,40,0,0,2528,3780
534,33,74,41,2528,3780
534,40,0,1,2528,3780
534,1,0,0,2528,3780
534,74,125,51,2528,3780
534,4,0,47,2528,3780
534,47,0,0,2528,3780
534,80,80,0,2528,3780
535,37,80,43,410,452
535,43,0,0,410,452
535,89,106,17,410,452
535,17,0,0,410,452
535,83,194,111,410,452
535,95,0,16,410,452
535,16,0,0,410,452
535,95,113,18,410,452
535,18,0,0,410,452
535,0,0,0,410,452
536,93,218,125,1372,2670
536,90,0,35,1372,2670
536,6,0,29,1372,2670
536,29,0,0,1372,2670
536,49,291,242,1372,2670
536,78,0,164,1372,2670
536,78,0,86,1372,2670
536,81,0,5,1372,2670
536,5,0,0,1372,2670
536,66,66,0,1372,2670
537,57,119,62,3465,1323
537,40,0,22,3465,1323
537,21,0,1,3465,1323
537,1,0,0,3465,1323
537,47,166,119,3465,1323
537,96,0,23,3465,1323
537,23,0,0,3465,1323
537,81,169,88,3465,1323
537,18,0,70,3465,1323
537,70,0,0,3465,1323
538,93,93,0,889,2082
538,63,63,0,889,2082
538,80,80,0,889,2082
538,99,127,28,889,2082
538,18,0,10,889,2082
538,10,0,0,889,2082
538,53,71,18,889,2082
538,18,0,0,889,2082
538,45,116,71,889,2082
538,71,0,0,889,2082
539,42,52,10,3300,3328
539,10,0,0,3300,3328
539,61,110,49,3300,3328
539,35,0,14,3300,3328
539,14,0,0,3300,3328
539,34,162,128,3300,3328
539,73,0,55,3300,3328
539,55,0,0,3300,3328
539,96,170,74,3300,3328
539,74,0,0,3300,3328
540,100,134,34,1712,2270
540,34,0,0,1712,2270
540,54,109,55,1712,2270
540,55,0,0,1712,2270
540,78,111,33,1712,2270
540,33,0,0,1712,2270
540,82,143,61,1712,2270
540,30,0,31,1712,2270
540,31,0,0,1712,2270
540,54,54,0,1712,2270
541,13,13,0,832,2968
541,60,60,0,832,2968
541,96,96,0,832,2968
541,87,136,49,832,2968
541,49,0,0,832,2968
541,49,79,30,832,2968
541,30,0,0,832,2968
541,39,64,25,832,2968
541,25,0,0,832,2968
541,76,76,0,832,2968
542,73,103,30,2420,2940
542,15,0,15,2420,2940
542,15,0,0,2420,2940
542,72,162,90,2420,2940
542,90,0,0,2420,2940
542,62,120,58,2420,2940
542,31,0,27,2420,2940
542,5,0,22,2420,2940
542,22,0,0,2420,2940
542,41,41,0,2420,2940
543,11,47,36,465,700
543,36,0,0,465,700
543,27,49,22,465,700
543,15,0,7,465,700
543,7,0,0,465,700
543,47,87,40,465,700
543,40,0,0,465,700
543,39,89,50,465,700
543,50,0,0,465,700
543,59,59,0,465,700
544,22,111,89,2048,2991
544,64,0,25,2048,2991
544,25,0,0,2048,2991
544,64,118,54,2048,2991
544,6,0,48,2048,2991
544,48,0,0,2048,2991
544,62,197,135,2048,2991
544,17,0,118,2048,2991
544,75,0,43,2048,2991
544,43,0,0,2048,2991
545,94,135,41,2420,1386
545,41,0,0,2420,1386
545,56,198,142,2420,1386
545,100,0,42,2420,1386
545,42,0,0,2420,1386
545,39,203,164,2420,1386
545,36,0,128,2420,1386
545,59,0,69,2420,1386
545,50,0,19,2420,1386
545,19,0,0,2420,1386
546,98,208,110,1558,1264
546,6,0,104,1558,1264
546,48,0,56,1558,1264
546,30,0,26,1558,1264
546,26,0,0,1558,1264
546,89,261,172,1558,1264
546,0,0,172,1558,1264
546,84,0,88,1558,1264
546,37,0,51,1558,1264
546,51,0,0,1558,1264
547,23,70,47,1948,2637
547,47,0,0,1948,2637
547,98,212,114,1948,2637
547,40,0,74,1948,2637
547,45,0,29,1948,2637
547,29,0,0,1948,2637
547,38,133,95,1948,2637
547,4,0,91,1948,2637
547,54,0,37,1948,2637
547,37,0,0,1948,2637
548,79,170,91,1914,2656
548,91,0,0,1914,2656
548,95,168,73,1914,2656
548,73,0,0,1914,2656
548,96,106,10,1914,2656
548,10,0,0,1914,2656
548,100,175,75,1914,2656
548,11,0,64,1914,2656
548,58,0,6,1914,2656
548,6,0,0,1914,2656
549,70,196,126,490,1233
549,27,0,99,490,1233
549,99,0,0,490,1233
549,71,135,64,490,1233
549,16,0,48,490,1233
549,29,0,19,490,1233
549,19,0,0,490,1233
549,83,197,114,490,1233
549,94,0,20,490,1233
549,20,0,0,490,1233
550,64,157,93,1078,1182
550,54,0,39,1078,1182
550,8,0,31,1078,1182
550,31,0,0,1078,1182
550,98,247,149,1078,1182
550,32,0,117,1078,1182
550,57,0,60,1078,1182
550,32,0,28,1078,1182
550,6,0,22,1078,1182
550,22,0,0,1078,1182
551,79,140,61,1250,1419
551,9,0,52,1250,1419
551,52,0,0,1250,1419
551,100,304,204,1250,1419
551,89,0,115,1250,1419
551,67,0,48,1250,1419
551,48,0,0,1250,1419
551,85,179,94,1250,1419
551,43,0,51,1250,1419
551,51,0,0,1250,1419
552,15,22,7,168,1197
552,7,0,0,168,1197
552,81,93,12,168,1197
552,12,0,0,168,1197
552,21,23,2,168,1197
552,2,0,0,168,1197
552,94,94,0,168,1197
552,50,50,0,168,1197
552,49,49,0,168,1197
552,90,90,0,168,1197
553,66,129,63,2720,2196
553,63,0,0,2720,2196
553,71,182,111,2720,2196
553,71,0,40,2720,2196
553,36,0,4,2720,2196
553,4,0,0,2720,2196
553,28,206,178,2720,2196
553,80,0,98,2720,2196
553,48,0,50,2720,2196
553,50,0,0,2720,2196
554,91,121,30,1254,1185
554,21,0,9,1254,1185
554,9,0,0,1254,1185
554,66,159,93,1254,1185
554,90,0,3,1254,1185
554,3,0,0,1254,1185
554,50,81,31,1254,1185
554,5,0,26,1254,1185
554,9,0,17,1254,1185
554,17,0,0,1254,1185
555,49,49,0,21,918
555,21,21,0,21,918
555,54,54,0,21,918
555,53,53,0,21,918
555,65,65,0,21,918
555,75,78,3,21,918
555,3,0,0,21,918
555,71,71,0,21,918
555,51,51,0,21,918
555,20,20,0,21,918
556,70,73,3,4077,3732
556,3,0,0,4077,3732
556,45,168,123,4077,3732
556,100,0,23,4077,3732
556,23,0,0,4077,3732
556,96,190,94,4077,3732
556,94,0,0,4077,3732
556,94,243,149,4077,3732
556,88,0,61,4077,3732
556,61,0,0,4077,3732
557,63,123,60,1640,2220
557,42,0,18,1640,2220
557,18,0,0,1640,2220
557,71,155,84,1640,2220
557,33,0,51,1640,2220
557,48,0,3,1640,2220
557,3,0,0,1640,2220
557,39,141,102,1640,2220
557,92,0,10,1640,2220
557,10,0,0,1640,2220
558,30,118,88,3024,2292
558,88,0,0,3024,2292
558,90,171,81,3024,2292
558,81,0,0,3024,2292
558,97,278,181,3024,2292
558,88,0,93,3024,2292
558,64,0,29,3024,2292
558,29,0,0,3024,2292
558,71,103,32,3024,2292
558,32,0,0,3024,2292
559,48,66,18,618,980
559,18,0,0,618,980
559,30,57,27,618,980
559,27,0,0,618,980
559,20,38,18,618,980
559,5,0,13,618,980
559,13,0,0,618,980
559,76,103,27,618,980
559,27,0,0,618,980
559,85,85,0,618,980
560,95,191,96,796,1515
560,16,0,80,796,1515
560,59,0,21,796,1515
560,21,0,0,796,1515
560,79,154,75,796,1515
560,18,0,57,796,1515
560,57,0,0,796,1515
560,65,123,58,796,1515
560,47,0,11,796,1515
560,11,0,0,796,1515
561,17,130,113,503,1527
561,18,0,95,503,1527
561,91,0,4,503,1527
561,4,0,0,503,1527
561,94,187,93,503,1527
561,23,0,70,503,1527
561,6,0,64,503,1527
561,64,0,0,503,1527
561,61,125,64,503,1527
561,64,0,0,503,1527
562,36,89,53,319,1074
562,17,0,36,319,1074
562,36,0,0,319,1074
562,52,133,81,319,1074
562,46,0,35,319,1074
562,35,0,0,319,1074
562,80,140,60,319,1074
562,22,0,38,319,1074
562,22,0,16,319,1074
562,16,0,0,319,1074
563,19,91,72,2202,3832
563,72,0,0,2202,3832
563,58,135,77,2202,3832
563,77,0,0,2202,3832
563,94,218,124,2202,3832
563,90,0,34,2202,3832
563,34,0,0,2202,3832
563,97,156,59,2202,3832
563,58,0,1,2202,3832
563,1,0,0,2202,3832
564,78,89,11,1935,2619
564,11,0,0,1935,2619
564,77,149,72,1935,2619
564,25,0,47,1935,2619
564,47,0,0,1935,2619
564,76,321,245,1935,2619
564,78,0,167,1935,2619
564,100,0,67,1935,2619
564,31,0,36,1935,2619
564,36,0,0,1935,2619
565,65,65,0,1640,1620
565,97,115,18,1640,1620
565,18,0,0,1640,1620
565,29,47,18,1640,1620
565,3,0,15,1640,1620
565,15,0,0,1640,1620
565,76,152,76,1640,1620
565,76,0,0,1640,1620
565,93,171,78,1640,1620
565,78,0,0,1640,1620
566,36,36,0,416,1855
566,55,55,0,416,1855
566,89,121,32,416,1855
566,26,0,6,416,1855
566,6,0,0,416,1855
566,54,61,7,416,1855
566,3,0,4,416,1855
566,1,0,3,416,1855
566,3,0,0,416,1855
566,78,78,0,416,1855
567,68,195,127,661,453
567,86,0,41,661,453
567,41,0,0,661,453
567,46,106,60,661,453
567,28,0,32,661,453
567,32,0,0,661,453
567,49,268,219,661,453
567,94,0,125,661,453
567,68,0,57,661,453
567,57,0,0,661,453
568,59,169,110,2055,2088
568,49,0,61,2055,2088
568,61,0,0,2055,2088
568,74,267,193,2055,2088
568,18,0,175,2055,2088
568,99,0,76,2055,2088
568,29,0,47,2055,2088
568,24,0,23,2055,2088
568,23,0,0,2055,2088
568,66,66,0,2055,2088
569,40,138,98,1737,1080
569,98,0,0,1737,1080
569,57,172,115,1737,1080
569,34,0,81,1737,1080
569,30,0,51,1737,1080
569,27,0,24,1737,1080
569,24,0,0,1737,1080
569,54,196,142,1737,1080
569,74,0,68,1737,1080
569,68,0,0,1737,1080
570,49,49,0,224,2968
570,87,87,0,224,2968
570,60,60,0,224,2968
570,72,74,2,224,2968
570,2,0,0,224,2968
570,79,79,0,224,2968
570,93,102,9,224,2968
570,9,0,0,224,2968
570,61,78,17,224,2968
570,17,0,0,224,2968
571,77,85,8,855,1185
571,8,0,0,855,1185
571,14,14,0,855,1185
571,88,109,21,855,1185
571,6,0,15,855,1185
571,15,0,0,855,1185
571,58,149,91,855,1185
571,55,0,36,855,1185
571,36,0,0,855,1185
571,34,34,0,855,1185
572,92,254,162,796,1296
572,67,0,95,796,1296
572,79,0,16,796,1296
572,14,0,2,796,1296
572,2,0,0,796,1296
572,53,216,163,796,1296
572,17,0,146,796,1296
572,3,0,143,796,1296
572,74,0,69,796,1296
572,69,0,0,796,1296
573,57,103,46,1716,2384
573,46,0,0,1716,2384
573,55,60,5,1716,2384
573,5,0,0,1716,2384
573,61,161,100,1716,2384
573,92,0,8,1716,2384
573,8,0,0,1716,2384
573,36,104,68,1716,2384
573,9,0,59,1716,2384
573,59,0,0,1716,2384
574,47,138,91,1167,1320
574,86,0,5,1167,1320
574,5,0,0,1167,1320
574,27,29,2,1167,1320
574,2,0,0,1167,1320
574,53,151,98,1167,1320
574,98,0,0,1167,1320
574,96,239,143,1167,1320
574,93,0,50,1167,1320
574,50,0,0,1167,1320
575,0,89,89,5971,2859
575,89,0,0,5971,2859
575,96,295,199,5971,2859
575,79,0,120,5971,2859
575,75,0,45,5971,2859
575,45,0,0,5971,2859
575,94,274,180,5971,2859
575,26,0,154,5971,2859
575,88,0,66,5971,2859
575,66,0,0,5971,2859
576,70,94,24,762,660
576,24,0,0,762,660
576,84,104,20,762,660
576,20,0,0,762,660
576,47,133,86,762,660
576,86,0,0,762,660
576,74,174,100,762,660
576,100,0,0,762,660
576,89,113,24,762,660
576,24,0,0,762,660
577,81,81,0,1890,1760
577,94,172,78,1890,1760
577,78,0,0,1890,1760
577,96,232,136,1890,1760
577,68,0,68,1890,1760
577,42,0,26,1890,1760
577,26,0,0,1890,1760
577,28,68,40,1890,1760
577,10,0,30,1890,1760
577,30,0,0,1890,1760
578,2,127,125,1570,2046
578,21,0,104,1570,2046
578,71,0,33,1570,2046
578,33,0,0,1570,2046
578,92,304,212,1570,2046
578,56,0,156,1570,2046
578,99,0,57,1570,2046
578,57,0,0,1570,2046
578,97,195,98,1570,2046
578,98,0,0,1570,2046
579,28,138,110,1299,1035
579,68,0,42,1299,1035
579,23,0,19,1299,1035
579,14,0,5,1299,1035
579,5,0,0,1299,1035
579,27,180,153,1299,1035
579,73,0,80,1299,1035
579,56,0,24,1299,1035
579,24,0,0,1299,1035
579,83,83,0,1299,1035
580,76,113,37,1415,3080
580,33,0,4,1415,3080
580,4,0,0,1415,3080
580,34,142,108,1415,3080
580,83,0,25,1415,3080
580,25,0,0,1415,3080
580,55,121,66,1415,3080
580,23,0,43,1415,3080
580,43,0,0,1415,3080
580,78,78,0,1415,3080
581,53,59,6,3520,3964
581,6,0,0,3520,3964
581,76,200,124,3520,3964
581,96,0,28,3520,3964
581,28,0,0,3520,3964
581,64,144,80,3520,3964
581,25,0,55,3520,3964
581,55,0,0,3520,3964
581,92,151,59,3520,3964
581,59,0,0,3520,3964
582,24,46,22,558,880
582,22,0,0,558,880
582,86,109,23,558,880
582,23,0,0,558,880
582,91,192,101,558,880
582,76,0,25,558,880
582,25,0,0,558,880
582,61,132,71,558,880
582,34,0,37,558,880
582,37,0,0,558,880
583,14,39,25,1608,2065
583,25,0,0,1608,2065
583,33,82,49,1608,2065
583,49,0,0,1608,2065
583,41,157,116,1608,2065
583,98,0,18,1608,2065
583,18,0,0,1608,2065
583,35,95,60,1608,2065
583,60,0,0,1608,2065
583,100,100,0,1608,2065
584,82,82,0,1698,920
584,69,93,24,1698,920
584,24,0,0,1698,920
584,94,94,0,1698,920
584,90,130,40,1698,920
584,40,0,0,1698,920
584,46,181,135,1698,920
584,73,0,62,1698,920
584,40,0,22,1698,920
584,22,0,0,1698,920
585,91,119,28,1155,800
585,26,0,2,1155,800
585,2,0,0,1155,800
585,34,90,56,1155,800
585,56,0,0,1155,800
585,76,128,52,1155,800
585,25,0,27,1155,800
585,27,0,0,1155,800
585,0,0,0,1155,800
585,13,13,0,1155,800
586,7,24,17,2856,2604
586,17,0,0,2856,2604
586,98,118,20,2856,2604
586,10,0,10,2856,2604
586,10,0,0,2856,2604
586,54,221,167,2856,2604
586,60,0,107,2856,2604
586,46,0,61,2856,2604
586,35,0,26,2856,2604
586,26,0,0,2856,2604
587,10,43,33,978,1312
587,33,0,0,978,1312
587,47,103,56,978,1312
587,56,0,0,978,1312
587,57,129,72,978,1312
587,14,0,58,978,1312
587,43,0,15,978,1312
587,15,0,0,978,1312
587,71,163,92,978,1312
587,92,0,0,978,1312
588,16,36,20,676,2752
588,20,0,0,676,2752
588,96,219,123,676,2752
588,95,0,28,676,2752
588,28,0,0,676,2752
588,66,154,88,676,2752
588,15,0,73,676,2752
588,67,0,6,676,2752
588,6,0,0,676,2752
588,56,56,0,676,2752
589,30,101,71,2276,2304
589,37,0,34,2276,2304
589,34,0,0,2276,2304
589,73,126,53,2276,2304
589,53,0,0,2276,2304
589,92,279,187,2276,2304
589,36,0,151,2276,2304
589,87,0,64,2276,2304
589,55,0,9,2276,2304
589,9,0,0,2276,2304
590,76,146,70,488,624
590,67,0,3,488,624
590,3,0,0,488,624
590,88,191,103,488,624
590,69,0,34,488,624
590,34,0,0,488,624
590,71,83,12,488,624
590,12,0,0,488,624
590,91,113,22,488,624
590,22,0,0,488,624
591,36,36,0,207,1308
591,80,80,0,207,1308
591,0,0,0,207,1308
591,75,75,0,207,1308
591,80,112,32,207,1308
591,32,0,0,207,1308
591,55,58,3,207,1308
591,3,0,0,207,1308
591,30,64,34,207,1308
591,34,0,0,207,1308
592,15,49,34,933,1776
592,34,0,0,933,1776
592,84,184,100,933,1776
592,100,0,0,933,1776
592,93,191,98,933,1776
592,83,0,15,933,1776
592,13,0,2,933,1776
592,2,0,0,933,1776
592,44,106,62,933,1776
592,62,0,0,933,1776
593,16,41,25,218,1085
593,25,0,0,218,1085
593,39,60,21,218,1085
593,21,0,0,218,1085
593,85,109,24,218,1085
593,24,0,0,218,1085
593,91,116,25,218,1085
593,11,0,14,218,1085
593,14,0,0,218,1085
593,76,76,0,218,1085
594,73,191,118,1864,1650
594,33,0,85,1864,1650
594,47,0,38,1864,1650
594,12,0,26,1864,1650
594,18,0,8,1864,1650
594,8,0,0,1864,1650
594,68,170,102,1864,1650
594,28,0,74,1864,1650
594,59,0,15,1864,1650
594,15,0,0,1864,1650
595,5,67,62,4240,2007
595,56,0,6,4240,2007
595,6,0,0,4240,2007
595,52,190,138,4240,2007
595,81,0,57,4240,2007
595,38,0,19,4240,2007
595,19,0,0,4240,2007
595,97,218,121,4240,2007
595,100,0,21,4240,2007
595,21,0,0,4240,2007
596,12,14,2,3380,3908
596,2,0,0,3380,3908
596,73,204,131,3380,3908
596,98,0,33,3380,3908
596,33,0,0,3380,3908
596,75,169,94,3380,3908
596,39,0,55,3380,3908
596,32,0,23,3380,3908
596,23,0,0,3380,3908
596,35,35,0,3380,3908
597,17,92,75,2064,2048
597,53,0,22,2064,2048
597,22,0,0,2064,2048
597,78,103,25,2064,2048
597,25,0,0,2064,2048
597,98,223,125,2064,2048
597,52,0,73,2064,2048
597,49,0,24,2064,2048
597,24,0,0,2064,2048
597,27,27,0,2064,2048
598,47,122,75,1884,3028
598,75,0,0,1884,3028
598,77,125,48,1884,3028
598,48,0,0,1884,3028
598,94,134,40,1884,3028
598,27,0,13,1884,3028
