test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
11,40,0,0,2982,1460
11,95,193,98,2982,1460
11,98,0,0,2982,1460
12,15,83,68,4072,872
12,68,0,0,4072,872
12,66,128,62,4072,872
12,62,0,0,4072,872
12,3,110,107,4072,872
12,75,0,32,4072,872
12,32,0,0,4072,872
12,34,174,140,4072,872
12,40,0,100,4072,872
12,100,0,0,4072,872
13,6,35,29,2331,1244
13,29,0,0,2331,1244
13,12,96,84,2331,1244
13,84,0,0,2331,1244
13,39,99,60,2331,1244
13,55,0,5,2331,1244
13,5,0,0,2331,1244
13,55,133,78,2331,1244
13,75,0,3,2331,1244
13,3,0,0,2331,1244
14,9,38,29,3048,1056
14,29,0,0,3048,1056
14,34,132,98,3048,1056
14,98,0,0,3048,1056
14,59,117,58,3048,1056
14,41,0,17,3048,1056
14,17,0,0,3048,1056
14,89,185,96,3048,1056
14,13,0,83,3048,1056
14,83,0,0,3048,1056
15,55,167,112,4944,2604
15,27,0,85,4944,2604
15,85,0,0,4944,2604
15,72,230,158,4944,2604
15,85,0,73,4944,2604
15,73,0,0,4944,2604
15,51,261,210,4944,2604
15,86,0,124,4944,2604
15,62,0,62,4944,2604
15,62,0,0,4944,2604
16,11,141,130,3437,2745
16,6,0,124,3437,2745
16,79,0,45,3437,2745
16,45,0,0,3437,2745
16,99,195,96,3437,2745
16,82,0,14,3437,2745
16,14,0,0,3437,2745
16,58,108,50,3437,2745
16,18,0,32,3437,2745
16,32,0,0,3437,2745
17,88,88,0,3104,2925
17,98,98,0,3104,2925
17,37,91,54,3104,2925
17,54,0,0,3104,2925
17,11,148,137,3104,2925
17,97,0,40,3104,2925
17,40,0,0,3104,2925
17,27,142,115,3104,2925
17,73,0,42,3104,2925
17,42,0,0,3104,2925
18,70,70,0,5040,1752
18,30,73,43,5040,1752
18,43,0,0,5040,1752
18,66,163,97,5040,1752
18,97,0,0,5040,1752
18,4,146,142,5040,1752
18,5,0,137,5040,1752
18,62,0,75,5040,1752
18,9,0,66,5040,1752
18,66,0,0,5040,1752
19,83,83,0,1470,2136
19,10,81,71,1470,2136
19,71,0,0,1470,2136
19,81,94,13,1470,2136
19,13,0,0,1470,2136
19,97,124,27,1470,2136
19,27,0,0,1470,2136
19,72,171,99,1470,2136
19,99,0,0,1470,2136
19,30,30,0,1470,2136
20,11,189,178,2292,1640
20,34,0,144,2292,1640
20,35,0,109,2292,1640
20,78,0,31,2292,1640
20,31,0,0,2292,1640
20,65,338,273,2292,1640
20,69,0,204,2292,1640
20,55,0,149,2292,1640
20,91,0,58,2292,1640
20,58,0,0,2292,1640
21,55,185,130,624,468
21,40,0,90,624,468
21,90,0,0,624,468
21,53,188,135,624,468
21,56,0,79,624,468
21,2,0,77,624,468
21,77,0,0,624,468
21,15,113,98,624,468
21,83,0,15,624,468
21,15,0,0,624,468
22,3,87,84,1995,2352
22,77,0,7,1995,2352
22,7,0,0,1995,2352
22,66,128,62,1995,2352
22,50,0,12,1995,2352
22,12,0,0,1995,2352
22,91,251,160,1995,2352
22,86,0,74,1995,2352
22,74,0,0,1995,2352
22,7,7,0,1995,2352
23,90,124,34,4797,3472
23,34,0,0,4797,3472
23,13,147,134,4797,3472
23,88,0,46,4797,3472
23,46,0,0,4797,3472
23,24,197,173,4797,3472
23,62,0,111,4797,3472
23,76,0,35,4797,3472
23,35,0,0,4797,3472
23,72,72,0,4797,3472
24,21,94,73,4770,2592
24,73,0,0,4770,2592
24,87,186,99,4770,2592
24,99,0,0,4770,2592
24,71,138,67,4770,2592
24,30,0,37,4770,2592
24,37,0,0,4770,2592
24,89,237,148,4770,2592
24,95,0,53,4770,2592
24,53,0,0,4770,2592
25,39,119,80,3234,1737
25,80,0,0,3234,1737
25,4,178,174,3234,1737
25,85,0,89,3234,1737
25,89,0,0,3234,1737
25,30,118,88,3234,1737
25,25,0,63,3234,1737
25,23,0,40,3234,1737
25,35,0,5,3234,1737
25,5,0,0,3234,1737
26,58,193,135,3108,2238
26,87,0,48,3108,2238
26,48,0,0,3108,2238
26,4,249,245,3108,2238
26,59,0,186,3108,2238
26,13,0,173,3108,2238
26,6,0,167,3108,2238
26,85,0,82,3108,2238
26,82,0,0,3108,2238
26,47,47,0,3108,2238
27,14,81,67,2200,1623
27,24,0,43,2200,1623
27,17,0,26,2200,1623
27,26,0,0,2200,1623
27,96,196,100,2200,1623
27,13,0,87,2200,1623
27,87,0,0,2200,1623
27,65,133,68,2200,1623
27,19,0,49,2200,1623
27,49,0,0,2200,1623
28,51,179,128,1133,680
28,19,0,109,1133,680
28,65,0,44,1133,680
28,44,0,0,1133,680
28,2,280,278,1133,680
28,58,0,220,1133,680
28,43,0,177,1133,680
28,79,0,98,1133,680
28,19,0,79,1133,680
28,79,0,0,1133,680
29,92,222,130,2270,1326
29,18,0,112,2270,1326
29,13,0,99,2270,1326
29,99,0,0,2270,1326
29,13,256,243,2270,1326
29,65,0,178,2270,1326
29,21,0,157,2270,1326
29,2,0,155,2270,1326
29,94,0,61,2270,1326
29,61,0,0,2270,1326
30,38,87,49,2985,1960
30,49,0,0,2985,1960
30,51,51,0,2985,1960
30,0,0,0,2985,1960
30,28,123,95,2985,1960
30,95,0,0,2985,1960
30,8,220,212,2985,1960
30,47,0,165,2985,1960
30,89,0,76,2985,1960
30,76,0,0,2985,1960
31,43,125,82,2048,2168
31,82,0,0,2048,2168
31,25,125,100,2048,2168
31,69,0,31,2048,2168
31,31,0,0,2048,2168
31,25,178,153,2048,2168
31,40,0,113,2048,2168
31,80,0,33,2048,2168
31,33,0,0,2048,2168
31,57,57,0,2048,2168
32,89,89,0,3447,2145
32,22,75,53,3447,2145
32,53,0,0,3447,2145
32,6,103,97,3447,2145
32,97,0,0,3447,2145
32,43,143,100,3447,2145
32,26,0,74,3447,2145
32,15,0,59,3447,2145
32,59,0,0,3447,2145
32,26,26,0,3447,2145
33,27,210,183,4350,2730
33,97,0,86,4350,2730
33,86,0,0,4350,2730
33,91,255,164,4350,2730
33,81,0,83,4350,2730
33,83,0,0,4350,2730
33,30,139,109,4350,2730
33,46,0,63,4350,2730
33,26,0,37,4350,2730
33,37,0,0,4350,2730
34,15,81,66,3672,1360
34,66,0,0,3672,1360
34,55,119,64,3672,1360
34,64,0,0,3672,1360
34,9,171,162,3672,1360
34,100,0,62,3672,1360
34,62,0,0,3672,1360
34,32,88,56,3672,1360
34,7,0,49,3672,1360
34,49,0,0,3672,1360
35,34,42,8,870,2310
35,8,0,0,870,2310
35,86,86,0,870,2310
35,80,80,0,870,2310
35,72,87,15,870,2310
35,15,0,0,870,2310
35,14,83,69,870,2310
35,16,0,53,870,2310
35,53,0,0,870,2310
35,46,46,0,870,2310
36,20,157,137,1470,894
36,64,0,73,1470,894
36,73,0,0,1470,894
36,76,218,142,1470,894
36,54,0,88,1470,894
36,88,0,0,1470,894
36,59,204,145,1470,894
36,49,0,96,1470,894
36,42,0,54,1470,894
36,54,0,0,1470,894
37,11,131,120,2536,2379
37,6,0,114,2536,2379
37,44,0,70,2536,2379
37,18,0,52,2536,2379
37,52,0,0,2536,2379
37,83,221,138,2536,2379
37,45,0,93,2536,2379
37,46,0,47,2536,2379
37,47,0,0,2536,2379
37,98,98,0,2536,2379
38,16,125,109,3805,2850
38,88,0,21,3805,2850
38,21,0,0,3805,2850
38,85,200,115,3805,2850
38,18,0,97,3805,2850
38,97,0,0,3805,2850
38,12,218,206,3805,2850
38,92,0,114,3805,2850
38,15,0,99,3805,2850
38,99,0,0,3805,2850
39,13,178,165,1698,1732
39,10,0,155,1698,1732
39,10,0,145,1698,1732
39,2,0,143,1698,1732
39,39,0,104,1698,1732
39,94,0,10,1698,1732
39,10,0,0,1698,1732
39,18,98,80,1698,1732
39,33,0,47,1698,1732
39,47,0,0,1698,1732
40,66,139,73,3444,3200
40,73,0,0,3444,3200
40,8,140,132,3444,3200
40,71,0,61,3444,3200
40,61,0,0,3444,3200
40,54,233,179,3444,3200
40,90,0,89,3444,3200
40,49,0,40,3444,3200
40,40,0,0,3444,3200
40,68,68,0,3444,3200
41,49,221,172,1364,1842
41,61,0,111,1364,1842
41,37,0,74,1364,1842
41,74,0,0,1364,1842
41,43,199,156,1364,1842
41,79,0,77,1364,1842
41,28,0,49,1364,1842
41,6,0,43,1364,1842
41,43,0,0,1364,1842
41,25,25,0,1364,1842
42,26,144,118,4305,2385
42,44,0,74,4305,2385
42,74,0,0,4305,2385
42,94,143,49,4305,2385
42,11,0,38,4305,2385
42,38,0,0,4305,2385
42,82,231,149,4305,2385
42,22,0,127,4305,2385
42,67,0,60,4305,2385
42,60,0,0,4305,2385
43,10,126,116,1677,1434
43,22,0,94,1677,1434
43,80,0,14,1677,1434
43,14,0,0,1677,1434
43,15,171,156,1677,1434
43,83,0,73,1677,1434
43,9,0,64,1677,1434
43,64,0,0,1677,1434
43,88,130,42,1677,1434
43,42,0,0,1677,1434
44,68,147,79,471,1676
44,5,0,74,471,1676
44,32,0,42,471,1676
44,5,0,37,471,1676
44,6,0,31,471,1676
44,31,0,0,471,1676
44,0,0,0,471,1676
44,16,167,151,471,1676
44,94,0,57,471,1676
44,57,0,0,471,1676
45,36,140,104,536,1092
45,46,0,58,536,1092
45,34,0,24,536,1092
45,24,0,0,536,1092
45,63,262,199,536,1092
45,91,0,108,536,1092
45,68,0,40,536,1092
45,40,0,0,536,1092
45,78,81,3,536,1092
45,3,0,0,536,1092
46,71,71,0,688,1696
46,93,93,0,688,1696
46,38,38,0,688,1696
46,36,36,0,688,1696
46,49,49,0,688,1696
46,12,52,40,688,1696
46,40,0,0,688,1696
46,45,91,46,688,1696
46,46,0,0,688,1696
46,55,55,0,688,1696
47,85,330,245,1279,1806
47,44,0,201,1279,1806
47,85,0,116,1279,1806
47,17,0,99,1279,1806
47,99,0,0,1279,1806
47,50,307,257,1279,1806
47,71,0,186,1279,1806
47,64,0,122,1279,1806
47,69,0,53,1279,1806
47,53,0,0,1279,1806
48,78,158,80,1168,1600
48,80,0,0,1168,1600
48,45,172,127,1168,1600
48,40,0,87,1168,1600
48,87,0,0,1168,1600
48,71,238,167,1168,1600
48,61,0,106,1168,1600
48,89,0,17,1168,1600
48,17,0,0,1168,1600
48,67,67,0,1168,1600
49,21,68,47,4272,1796
49,47,0,0,4272,1796
49,48,161,113,4272,1796
49,19,0,94,4272,1796
49,94,0,0,4272,1796
49,60,257,197,4272,1796
49,27,0,170,4272,1796
49,79,0,91,4272,1796
49,91,0,0,4272,1796
49,100,100,0,4272,1796
50,25,138,113,3128,2313
50,54,0,59,3128,2313
50,59,0,0,3128,2313
50,29,231,202,3128,2313
50,56,0,146,3128,2313
50,13,0,133,3128,2313
50,33,0,100,3128,2313
50,100,0,0,3128,2313
50,39,68,29,3128,2313
50,29,0,0,3128,2313
51,77,330,253,1110,1894
51,28,0,225,1110,1894
51,75,0,150,1110,1894
51,88,0,62,1110,1894
51,62,0,0,1110,1894
51,68,254,186,1110,1894
51,70,0,116,1110,1894
51,7,0,109,1110,1894
51,100,0,9,1110,1894
51,9,0,0,1110,1894
52,48,48,0,1557,2492
52,60,60,0,1557,2492
52,86,86,0,1557,2492
52,90,90,0,1557,2492
52,16,80,64,1557,2492
52,3,0,61,1557,2492
52,61,0,0,1557,2492
52,75,123,48,1557,2492
52,48,0,0,1557,2492
52,2,2,0,1557,2492
53,84,118,34,3258,3540
53,34,0,0,3258,3540
53,69,165,96,3258,3540
53,96,0,0,3258,3540
53,49,107,58,3258,3540
53,45,0,13,3258,3540
53,13,0,0,3258,3540
53,89,199,110,3258,3540
53,59,0,51,3258,3540
53,51,0,0,3258,3540
54,33,194,161,2715,1755
54,90,0,71,2715,1755
54,71,0,0,2715,1755
54,46,244,198,2715,1755
54,5,0,193,2715,1755
54,72,0,121,2715,1755
54,28,0,93,2715,1755
54,93,0,0,2715,1755
54,53,121,68,2715,1755
54,68,0,0,2715,1755
55,60,60,0,2850,2725
55,9,95,86,2850,2725
55,86,0,0,2850,2725
55,63,82,19,2850,2725
55,19,0,0,2850,2725
55,20,132,112,2850,2725
55,64,0,48,2850,2725
55,48,0,0,2850,2725
55,18,38,20,2850,2725
55,20,0,0,2850,2725
56,53,95,42,2569,1728
56,42,0,0,2569,1728
56,58,98,40,2569,1728
56,40,0,0,2569,1728
56,54,141,87,2569,1728
56,4,0,83,2569,1728
56,83,0,0,2569,1728
56,74,165,91,2569,1728
56,67,0,24,2569,1728
56,24,0,0,2569,1728
57,77,77,0,575,1302
57,57,57,0,575,1302
57,82,82,0,575,1302
57,95,95,0,575,1302
57,30,52,22,575,1302
57,22,0,0,575,1302
57,39,132,93,575,1302
57,93,0,0,575,1302
57,0,0,0,575,1302
57,30,30,0,575,1302
58,51,51,0,2680,2178
58,92,92,0,2680,2178
58,14,71,57,2680,2178
58,2,0,55,2680,2178
58,55,0,0,2680,2178
58,56,132,76,2680,2178
58,76,0,0,2680,2178
58,86,166,80,2680,2178
58,80,0,0,2680,2178
58,5,5,0,2680,2178
59,89,170,81,1314,1616
59,81,0,0,1314,1616
59,0,0,0,1314,1616
59,51,134,83,1314,1616
59,1,0,82,1314,1616
59,82,0,0,1314,1616
59,100,201,101,1314,1616
59,10,0,91,1314,1616
59,91,0,0,1314,1616
59,31,31,0,1314,1616
60,71,304,233,820,1395
60,91,0,142,820,1395
60,43,0,99,820,1395
60,99,0,0,820,1395
60,86,257,171,820,1395
60,69,0,102,820,1395
60,48,0,54,820,1395
60,35,0,19,820,1395
60,19,0,0,820,1395
60,49,49,0,820,1395
61,64,219,155,416,1209
61,85,0,70,416,1209
61,70,0,0,416,1209
61,76,159,83,416,1209
61,29,0,54,416,1209
61,10,0,44,416,1209
61,34,0,10,416,1209
61,10,0,0,416,1209
61,0,0,0,416,1209
61,1,1,0,416,1209
62,78,120,42,982,2223
62,5,0,37,982,2223
62,8,0,29,982,2223
62,29,0,0,982,2223
62,33,190,157,982,2223
62,23,0,134,982,2223
62,57,0,77,982,2223
62,62,0,15,982,2223
62,15,0,0,982,2223
62,72,72,0,982,2223
63,71,171,100,2784,3028
63,100,0,0,2784,3028
63,85,154,69,2784,3028
63,56,0,13,2784,3028
63,13,0,0,2784,3028
63,28,186,158,2784,3028
63,72,0,86,2784,3028
63,86,0,0,2784,3028
63,28,66,38,2784,3028
63,38,0,0,2784,3028
64,24,117,93,1540,412
64,93,0,0,1540,412
64,66,68,2,1540,412
64,2,0,0,1540,412
64,22,109,87,1540,412
64,56,0,31,1540,412
64,31,0,0,1540,412
64,1,97,96,1540,412
64,20,0,76,1540,412
64,76,0,0,1540,412
65,97,185,88,1557,2436
65,88,0,0,1557,2436
65,78,134,56,1557,2436
65,4,0,52,1557,2436
65,32,0,20,1557,2436
65,20,0,0,1557,2436
65,52,166,114,1557,2436
65,5,0,109,1557,2436
65,29,0,80,1557,2436
65,80,0,0,1557,2436
66,100,100,0,2260,3978
66,97,97,0,2260,3978
66,0,0,0,2260,3978
66,19,101,82,2260,3978
66,82,0,0,2260,3978
66,55,128,73,2260,3978
66,73,0,0,2260,3978
66,87,158,71,2260,3978
66,71,0,0,2260,3978
66,91,91,0,2260,3978
67,64,64,0,405,973
67,55,55,0,405,973
67,74,74,0,405,973
67,76,76,0,405,973
67,81,81,0,405,973
67,5,84,79,405,973
67,35,0,44,405,973
67,44,0,0,405,973
67,18,30,12,405,973
67,12,0,0,405,973
68,43,43,0,1800,1662
68,19,23,4,1800,1662
68,4,0,0,1800,1662
68,55,55,0,1800,1662
68,96,96,0,1800,1662
68,3,74,71,1800,1662
68,20,0,51,1800,1662
68,51,0,0,1800,1662
68,27,81,54,1800,1662
68,54,0,0,1800,1662
69,34,255,221,2938,1700
69,86,0,135,2938,1700
69,51,0,84,2938,1700
69,84,0,0,2938,1700
69,4,320,316,2938,1700
69,21,0,295,2938,1700
69,67,0,228,2938,1700
69,89,0,139,2938,1700
69,88,0,51,2938,1700
69,51,0,0,2938,1700
70,41,100,59,988,804
70,59,0,0,988,804
70,88,179,91,988,804
70,91,0,0,988,804
70,72,207,135,988,804
70,92,0,43,988,804
70,43,0,0,988,804
70,96,193,97,988,804
70,28,0,69,988,804
70,69,0,0,988,804
71,24,108,84,916,651
71,84,0,0,916,651
71,40,170,130,916,651
71,56,0,74,916,651
71,74,0,0,916,651
71,21,84,63,916,651
71,10,0,53,916,651
71,10,0,43,916,651
71,32,0,11,916,651
71,11,0,0,916,651
72,6,63,57,4172,2224
72,13,0,44,4172,2224
72,44,0,0,4172,2224
72,52,137,85,4172,2224
72,85,0,0,4172,2224
72,2,201,199,4172,2224
72,66,0,133,4172,2224
72,55,0,78,4172,2224
72,78,0,0,4172,2224
72,27,27,0,4172,2224
73,20,200,180,2460,1635
73,87,0,93,2460,1635
73,93,0,0,2460,1635
73,68,268,200,2460,1635
73,53,0,147,2460,1635
73,82,0,65,2460,1635
73,65,0,0,2460,1635
73,93,209,116,2460,1635
73,97,0,19,2460,1635
73,19,0,0,2460,1635
74,89,158,69,550,741
74,69,0,0,550,741
74,5,170,165,550,741
74,60,0,105,550,741
74,24,0,81,550,741
74,54,0,27,550,741
74,27,0,0,550,741
74,4,58,54,550,741
74,5,0,49,550,741
74,49,0,0,550,741
75,16,137,121,852,813
75,37,0,84,852,813
75,55,0,29,852,813
75,29,0,0,852,813
75,13,271,258,852,813
75,74,0,184,852,813
75,89,0,95,852,813
75,95,0,0,852,813
75,97,178,81,852,813
75,81,0,0,852,813
76,35,169,134,1887,1548
76,95,0,39,1887,1548
76,39,0,0,1887,1548
76,58,234,176,1887,1548
76,3,0,173,1887,1548
76,95,0,78,1887,1548
76,78,0,0,1887,1548
76,68,87,19,1887,1548
76,9,0,10,1887,1548
76,10,0,0,1887,1548
77,16,42,26,3920,1504
77,26,0,0,3920,1504
77,13,113,100,3920,1504
77,100,0,0,3920,1504
77,33,148,115,3920,1504
77,78,0,37,3920,1504
77,37,0,0,3920,1504
77,96,156,60,3920,1504
77,6,0,54,3920,1504
77,54,0,0,3920,1504
78,18,148,130,1536,1587
78,46,0,84,1536,1587
78,27,0,57,1536,1587
78,57,0,0,1536,1587
78,98,209,111,1536,1587
78,5,0,106,1536,1587
78,92,0,14,1536,1587
78,14,0,0,1536,1587
78,50,60,10,1536,1587
78,10,0,0,1536,1587
79,93,109,16,2910,3888
79,16,0,0,2910,3888
79,30,68,38,2910,3888
79,11,0,27,2910,3888
79,27,0,0,2910,3888
79,38,118,80,2910,3888
79,10,0,70,2910,3888
79,70,0,0,2910,3888
79,50,110,60,2910,3888
79,60,0,0,2910,3888
80,18,102,84,2766,1780
80,84,0,0,2766,1780
80,96,174,78,2766,1780
80,78,0,0,2766,1780
80,39,158,119,2766,1780
80,68,0,51,2766,1780
80,51,0,0,2766,1780
80,27,104,77,2766,1780
80,25,0,52,2766,1780
80,52,0,0,2766,1780
81,78,194,116,717,1041
81,67,0,49,717,1041
81,49,0,0,717,1041
81,65,229,164,717,1041
81,32,0,132,717,1041
81,88,0,44,717,1041
81,44,0,0,717,1041
81,30,182,152,717,1041
81,92,0,60,717,1041
81,60,0,0,717,1041
82,12,49,37,2552,1248
82,37,0,0,2552,1248
82,0,0,0,2552,1248
82,5,166,161,2552,1248
82,46,0,115,2552,1248
82,21,0,94,2552,1248
82,94,0,0,2552,1248
82,57,200,143,2552,1248
82,55,0,88,2552,1248
82,88,0,0,2552,1248
83,93,147,54,2265,1065
83,54,0,0,2265,1065
83,20,108,88,2265,1065
83,67,0,21,2265,1065
83,21,0,0,2265,1065
83,22,199,177,2265,1065
83,6,0,171,2265,1065
83,4,0,167,2265,1065
83,90,0,77,2265,1065
83,77,0,0,2265,1065
84,5,50,45,755,620
84,45,0,0,755,620
84,90,90,0,755,620
84,27,51,24,755,620
84,24,0,0,755,620
84,25,73,48,755,620
84,16,0,32,755,620
84,32,0,0,755,620
84,36,38,2,755,620
84,2,0,0,755,620
85,72,150,78,1320,1456
85,78,0,0,1320,1456
85,78,206,128,1320,1456
85,39,0,89,1320,1456
85,89,0,0,1320,1456
85,96,248,152,1320,1456
85,28,0,124,1320,1456
85,35,0,89,1320,1456
85,89,0,0,1320,1456
85,83,83,0,1320,1456
86,69,104,35,2325,1648
86,35,0,0,2325,1648
86,46,124,78,2325,1648
86,78,0,0,2325,1648
86,9,138,129,2325,1648
86,14,0,115,2325,1648
86,16,0,99,2325,1648
86,99,0,0,2325,1648
86,97,106,9,2325,1648
86,9,0,0,2325,1648
87,41,101,60,2055,1593
87,16,0,44,2055,1593
87,44,0,0,2055,1593
87,52,172,120,2055,1593
87,98,0,22,2055,1593
87,22,0,0,2055,1593
87,9,217,208,2055,1593
87,63,0,145,2055,1593
87,59,0,86,2055,1593
87,86,0,0,2055,1593
88,30,113,83,2891,1224
88,83,0,0,2891,1224
88,77,101,24,2891,1224
88,24,0,0,2891,1224
88,28,128,100,2891,1224
88,100,0,0,2891,1224
88,25,123,98,2891,1224
88,5,0,93,2891,1224
88,78,0,15,2891,1224
88,15,0,0,2891,1224
89,27,125,98,5296,3100
89,12,0,86,5296,3100
89,86,0,0,5296,3100
89,38,185,147,5296,3100
89,84,0,63,5296,3100
89,63,0,0,5296,3100
89,84,260,176,5296,3100
89,84,0,92,5296,3100
89,92,0,0,5296,3100
89,97,97,0,5296,3100
90,4,156,152,4572,2988
90,93,0,59,4572,2988
90,59,0,0,4572,2988
90,18,198,180,4572,2988
90,50,0,130,4572,2988
90,53,0,77,4572,2988
90,77,0,0,4572,2988
90,55,185,130,4572,2988
90,96,0,34,4572,2988
90,34,0,0,4572,2988
91,65,65,0,730,1254
91,61,61,0,730,1254
91,2,33,31,730,1254
91,31,0,0,730,1254
91,0,0,0,730,1254
91,26,72,46,730,1254
91,46,0,0,730,1254
91,65,134,69,730,1254
91,69,0,0,730,1254
91,17,17,0,730,1254
92,22,66,44,1624,1314
92,44,0,0,1624,1314
92,92,92,0,1624,1314
92,90,90,0,1624,1314
92,7,88,81,1624,1314
92,81,0,0,1624,1314
92,22,94,72,1624,1314
92,66,0,6,1624,1314
92,6,0,0,1624,1314
92,85,85,0,1624,1314
93,12,180,168,1224,870
93,87,0,81,1224,870
93,74,0,7,1224,870
93,7,0,0,1224,870
93,73,314,241,1224,870
93,1,0,240,1224,870
93,10,0,230,1224,870
93,68,0,162,1224,870
93,67,0,95,1224,870
93,95,0,0,1224,870
94,80,80,0,318,1904
94,67,67,0,318,1904
94,36,44,8,318,1904
94,8,0,0,318,1904
94,94,94,0,318,1904
94,19,40,21,318,1904
94,21,0,0,318,1904
94,70,94,24,318,1904
94,24,0,0,318,1904
94,74,74,0,318,1904
95,23,167,144,2260,2235
95,64,0,80,2260,2235
95,80,0,0,2260,2235
95,79,178,99,2260,2235
95,55,0,44,2260,2235
95,18,0,26,2260,2235
95,26,0,0,2260,2235
95,91,137,46,2260,2235
95,33,0,13,2260,2235
95,13,0,0,2260,2235
96,18,56,38,416,1488
96,28,0,10,416,1488
96,10,0,0,416,1488
96,63,87,24,416,1488
96,24,0,0,416,1488
96,50,72,22,416,1488
96,15,0,7,416,1488
96,7,0,0,416,1488
96,94,97,3,416,1488
96,3,0,0,416,1488
97,16,197,181,1666,1998
97,54,0,127,1666,1998
97,7,0,120,1666,1998
97,40,0,80,1666,1998
97,11,0,69,1666,1998
97,69,0,0,1666,1998
97,85,235,150,1666,1998
97,60,0,90,1666,1998
97,74,0,16,1666,1998
97,16,0,0,1666,1998
98,76,228,152,2164,1482
98,42,0,110,2164,1482
98,21,0,89,2164,1482
98,89,0,0,2164,1482
98,27,259,232,2164,1482
98,93,0,139,2164,1482
98,8,0,131,2164,1482
98,1,0,130,2164,1482
98,31,0,99,2164,1482
98,99,0,0,2164,1482
99,60,129,69,5328,3004
99,69,0,0,5328,3004
99,19,152,133,5328,3004
99,33,0,100,5328,3004
99,100,0,0,5328,3004
99,51,188,137,5328,3004
99,25,0,112,5328,3004
99,71,0,41,5328,3004
99,41,0,0,5328,3004
99,38,38,0,5328,3004
100,73,73,0,2601,3245
100,6,83,77,2601,3245
100,77,0,0,2601,3245
100,63,113,50,2601,3245
100,50,0,0,2601,3245
100,66,149,83,2601,3245
100,83,0,0,2601,3245
100,82,131,49,2601,3245
100,19,0,30,2601,3245
100,30,0,0,2601,3245
101,9,60,51,3675,940
101,7,0,44,3675,940
101,44,0,0,3675,940
101,82,167,85,3675,940
101,85,0,0,3675,940
101,16,179,163,3675,940
101,56,0,107,3675,940
101,32,0,75,3675,940
101,75,0,0,3675,940
101,97,97,0,3675,940
102,55,131,76,3178,3588
102,76,0,0,3178,3588
102,80,185,105,3178,3588
102,13,0,92,3178,3588
102,92,0,0,3178,3588
102,98,184,86,3178,3588
102,15,0,71,3178,3588
102,47,0,24,3178,3588
102,24,0,0,3178,3588
102,22,22,0,3178,3588
