test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
17,27,0,115,17696,585
17,73,0,42,18032,585
17,42,0,0,18032,585
18,70,452,382,3438,438
18,30,0,352,6606,438
18,43,0,309,9387,438
18,66,0,243,11574,438
18,97,0,146,12888,438
18,4,0,142,14166,438
18,5,0,137,15399,438
18,62,0,75,16074,438
18,9,0,66,16668,438
18,66,0,0,16668,438
19,83,583,500,3500,356
19,10,0,490,6930,356
19,71,0,419,9863,356
19,81,0,338,12229,356
19,13,0,325,14504,356
19,97,0,228,16100,356
19,27,0,201,17507,356
19,72,0,129,18410,356
19,99,0,30,18620,356
19,30,0,0,18620,356
20,11,527,516,1032,820
20,34,0,482,1996,820
20,35,0,447,2890,820
20,78,0,369,3628,820
20,31,0,338,4304,820
20,65,0,273,4850,820
20,69,0,204,5258,820
20,55,0,149,5556,820
20,91,0,58,5672,820
20,58,0,0,5672,820
21,55,486,431,431,156
21,40,0,391,822,156
21,90,0,301,1123,156
21,53,0,248,1371,156
21,56,0,192,1563,156
21,2,0,190,1753,156
21,77,0,113,1866,156
21,15,0,98,1964,156
21,83,0,15,1979,156
21,15,0,0,1979,156
22,3,473,470,2350,588
22,77,0,393,4315,588
22,7,0,386,6245,588
22,66,0,320,7845,588
22,50,0,270,9195,588
22,12,0,258,10485,588
22,91,0,167,11320,588
22,86,0,81,11725,588
22,74,0,7,11760,588
22,7,0,0,11760,588
23,90,540,450,4050,868
23,34,0,416,7794,868
23,13,0,403,11421,868
23,88,0,315,14256,868
23,46,0,269,16677,868
23,24,0,245,18882,868
23,62,0,183,20529,868
23,76,0,107,21492,868
23,35,0,72,22140,868
23,72,0,0,22140,868
24,21,655,634,6340,648
24,73,0,561,11950,648
24,87,0,474,16690,648
24,99,0,375,20440,648
24,71,0,304,23480,648
24,30,0,274,26220,648
24,37,0,237,28590,648
24,89,0,148,30070,648
24,95,0,53,30600,648
24,53,0,0,30600,648
25,39,415,376,2256,579
25,80,0,296,4032,579
25,4,0,292,5784,579
25,85,0,207,7026,579
25,89,0,118,7734,579
25,30,0,88,8262,579
25,25,0,63,8640,579
25,23,0,40,8880,579
25,35,0,5,8910,579
25,5,0,0,8910,579
26,58,489,431,1293,746
26,87,0,344,2325,746
26,48,0,296,3213,746
26,4,0,292,4089,746
26,59,0,233,4788,746
26,13,0,220,5448,746
26,6,0,214,6090,746
26,85,0,129,6477,746
26,82,0,47,6618,746
26,47,0,0,6618,746
27,14,410,396,1980,541
27,24,0,372,3840,541
27,17,0,355,5615,541
27,26,0,329,7260,541
27,96,0,233,8425,541
27,13,0,220,9525,541
27,87,0,133,10190,541
27,65,0,68,10530,541
27,19,0,49,10775,541
27,49,0,0,10775,541
28,51,459,408,408,340
28,19,0,389,797,340
28,65,0,324,1121,340
28,44,0,280,1401,340
28,2,0,278,1679,340
28,58,0,220,1899,340
28,43,0,177,2076,340
28,79,0,98,2174,340
28,19,0,79,2253,340
28,79,0,0,2253,340
29,92,478,386,772,663
29,18,0,368,1508,663
29,13,0,355,2218,663
29,99,0,256,2730,663
29,13,0,243,3216,663
29,65,0,178,3572,663
29,21,0,157,3886,663
29,2,0,155,4196,663
29,94,0,61,4318,663
29,61,0,0,4318,663
30,38,481,443,2215,490
30,49,0,394,4185,490
30,51,0,343,5900,490
30,0,0,343,7615,490
30,28,0,315,9190,490
30,95,0,220,10290,490
30,8,0,212,11350,490
30,47,0,165,12175,490
30,89,0,76,12555,490
30,76,0,0,12555,490
31,43,485,442,1768,542
31,82,0,360,3208,542
31,25,0,335,4548,542
31,69,0,266,5612,542
31,31,0,235,6552,542
31,25,0,210,7392,542
31,40,0,170,8072,542
31,80,0,90,8432,542
31,33,0,57,8660,542
31,57,0,0,8660,542
32,89,436,347,3123,429
32,22,0,325,6048,429
32,53,0,272,8496,429
32,6,0,266,10890,429
32,97,0,169,12411,429
32,43,0,126,13545,429
32,26,0,100,14445,429
32,15,0,85,15210,429
32,59,0,26,15444,429
32,26,0,0,15444,429
33,27,604,577,3462,910
33,97,0,480,6342,910
33,86,0,394,8706,910
33,91,0,303,10524,910
33,81,0,222,11856,910
33,83,0,139,12690,910
33,30,0,109,13344,910
33,46,0,63,13722,910
33,26,0,37,13944,910
33,37,0,0,13944,910
34,15,459,444,3552,340
34,66,0,378,6576,340
34,55,0,323,9160,340
34,64,0,259,11232,340
34,9,0,250,13232,340
34,100,0,150,14432,340
34,62,0,88,15136,340
34,32,0,56,15584,340
34,7,0,49,15976,340
34,49,0,0,15976,340
35,34,424,390,2340,385
35,8,0,382,4632,385
35,86,0,296,6408,385
35,80,0,216,7704,385
35,72,0,144,8568,385
35,15,0,129,9342,385
35,14,0,115,10032,385
35,16,0,99,10626,385
35,53,0,46,10902,385
35,46,0,0,10902,385
36,20,579,559,1118,298
36,64,0,495,2108,298
36,73,0,422,2952,298
36,76,0,346,3644,298
36,54,0,292,4228,298
36,88,0,204,4636,298
36,59,0,145,4926,298
36,49,0,96,5118,298
36,42,0,54,5226,298
36,54,0,0,5226,298
37,11,450,439,1756,793
37,6,0,433,3488,793
37,44,0,389,5044,793
37,18,0,371,6528,793
37,52,0,319,7804,793
37,83,0,236,8748,793
37,45,0,191,9512,793
37,46,0,145,10092,793
37,47,0,98,10484,793
37,98,0,0,10484,793
38,16,543,527,2635,950
38,88,0,439,4830,950
38,21,0,418,6920,950
38,85,0,333,8585,950
38,18,0,315,10160,950
38,97,0,218,11250,950
38,12,0,206,12280,950
38,92,0,114,12850,950
38,15,0,99,13345,950
38,99,0,0,13345,950
39,13,276,263,526,866
39,10,0,253,1032,866
39,10,0,243,1518,866
39,2,0,241,2000,866
39,39,0,202,2404,866
39,94,0,108,2620,866
39,10,0,98,2816,866
39,18,0,80,2976,866
39,33,0,47,3070,866
39,47,0,0,3070,866
40,66,580,514,3084,800
40,73,0,441,5730,800
40,8,0,433,8328,800
40,71,0,362,10500,800
40,61,0,301,12306,800
40,54,0,247,13788,800
40,90,0,157,14730,800
40,49,0,108,15378,800
40,40,0,68,15786,800
40,68,0,0,15786,800
41,49,445,396,792,614
41,61,0,335,1462,614
41,37,0,298,2058,614
41,74,0,224,2506,614
41,43,0,181,2868,614
41,79,0,102,3072,614
41,28,0,74,3220,614
41,6,0,68,3356,614
41,43,0,25,3406,614
41,25,0,0,3406,614
42,26,518,492,3444,795
42,44,0,448,6580,795
42,74,0,374,9198,795
42,94,0,280,11158,795
42,11,0,269,13041,795
42,38,0,231,14658,795
42,82,0,149,15701,795
42,22,0,127,16590,795
42,67,0,60,17010,795
42,60,0,0,17010,795
43,10,427,417,1251,478
43,22,0,395,2436,478
43,80,0,315,3381,478
43,14,0,301,4284,478
43,15,0,286,5142,478
43,83,0,203,5751,478
43,9,0,194,6333,478
43,64,0,130,6723,478
43,88,0,42,6849,478
43,42,0,0,6849,478
44,68,314,246,246,838
44,5,0,241,487,838
44,32,0,209,696,838
44,5,0,204,900,838
44,6,0,198,1098,838
44,31,0,167,1265,838
44,0,0,167,1432,838
44,16,0,151,1583,838
44,94,0,57,1640,838
44,57,0,0,1640,838
45,36,483,447,447,364
45,46,0,401,848,364
45,34,0,367,1215,364
45,24,0,343,1558,364
45,63,0,280,1838,364
45,91,0,189,2027,364
45,68,0,121,2148,364
45,40,0,81,2229,364
45,78,0,3,2232,364
45,3,0,0,2232,364
46,71,485,414,3312,212
46,93,0,321,5880,212
46,38,0,283,8144,212
46,36,0,247,10120,212
46,49,0,198,11704,212
46,12,0,186,13192,212
46,40,0,146,14360,212
46,45,0,101,15168,212
46,46,0,55,15608,212
46,55,0,0,15608,212
47,85,637,552,552,903
47,44,0,508,1060,903
47,85,0,423,1483,903
47,17,0,406,1889,903
47,99,0,307,2196,903
47,50,0,257,2453,903
47,71,0,186,2639,903
47,64,0,122,2761,903
47,69,0,53,2814,903
47,53,0,0,2814,903
48,78,635,557,1114,400
48,80,0,477,2068,400
48,45,0,432,2932,400
48,40,0,392,3716,400
48,87,0,305,4326,400
48,71,0,234,4794,400
48,61,0,173,5140,400
48,89,0,84,5308,400
48,17,0,67,5442,400
48,67,0,0,5442,400
49,21,586,565,3390,449
49,47,0,518,6498,449
49,48,0,470,9318,449
49,19,0,451,12024,449
49,94,0,357,14166,449
49,60,0,297,15948,449
49,27,0,270,17568,449
49,79,0,191,18714,449
49,91,0,100,19314,449
49,100,0,0,19314,449
50,25,437,412,1648,771
50,54,0,358,3080,771
50,59,0,299,4276,771
50,29,0,270,5356,771
50,56,0,214,6212,771
50,13,0,201,7016,771
50,33,0,168,7688,771
50,100,0,68,7960,771
50,39,0,29,8076,771
50,29,0,0,8076,771
51,77,584,507,507,947
51,28,0,479,986,947
51,75,0,404,1390,947
51,88,0,316,1706,947
51,62,0,254,1960,947
51,68,0,186,2146,947
51,70,0,116,2262,947
51,7,0,109,2371,947
51,100,0,9,2380,947
51,9,0,0,2380,947
52,48,489,441,3969,356
52,60,0,381,7398,356
52,86,0,295,10053,356
52,90,0,205,11898,356
52,16,0,189,13599,356
52,3,0,186,15273,356
52,61,0,125,16398,356
52,75,0,50,16848,356
52,48,0,2,16866,356
52,2,0,0,16866,356
53,84,589,505,4545,885
53,34,0,471,8784,885
53,69,0,402,12402,885
53,96,0,306,15156,885
53,49,0,257,17469,885
53,45,0,212,19377,885
53,13,0,199,21168,885
53,89,0,110,22158,885
53,59,0,51,22617,885
53,51,0,0,22617,885
54,33,559,526,1578,585
54,90,0,436,2886,585
54,71,0,365,3981,585
54,46,0,319,4938,585
54,5,0,314,5880,585
54,72,0,242,6606,585
54,28,0,214,7248,585
54,93,0,121,7611,585
54,53,0,68,7815,585
54,68,0,0,7815,585
55,60,407,347,3470,545
55,9,0,338,6850,545
55,86,0,252,9370,545
55,63,0,189,11260,545
55,19,0,170,12960,545
55,20,0,150,14460,545
55,64,0,86,15320,545
55,48,0,38,15700,545
55,18,0,20,15900,545
55,20,0,0,15900,545
56,53,499,446,3122,432
56,42,0,404,5950,432
56,58,0,346,8372,432
56,40,0,306,10514,432
56,54,0,252,12278,432
56,4,0,248,14014,432
56,83,0,165,15169,432
56,74,0,91,15806,432
56,67,0,24,15974,432
56,24,0,0,15974,432
57,77,525,448,2240,186
57,57,0,391,4195,186
57,82,0,309,5740,186
57,95,0,214,6810,186
57,30,0,184,7730,186
57,22,0,162,8540,186
57,39,0,123,9155,186
57,93,0,30,9305,186
57,0,0,30,9455,186
57,30,0,0,9455,186
58,51,517,466,4660,363
58,92,0,374,8400,363
58,14,0,360,12000,363
58,2,0,358,15580,363
58,55,0,303,18610,363
58,56,0,247,21080,363
58,76,0,171,22790,363
58,86,0,85,23640,363
58,80,0,5,23690,363
58,5,0,0,23690,363
59,89,536,447,1341,404
59,81,0,366,2439,404
59,0,0,366,3537,404
59,51,0,315,4482,404
59,1,0,314,5424,404
59,82,0,232,6120,404
59,100,0,132,6516,404
59,10,0,122,6882,404
59,91,0,31,6975,404
59,31,0,0,6975,404
60,71,610,539,539,465
60,91,0,448,987,465
60,43,0,405,1392,465
60,99,0,306,1698,465
60,86,0,220,1918,465
60,69,0,151,2069,465
60,48,0,103,2172,465
60,35,0,68,2240,465
60,19,0,49,2289,465
60,49,0,0,2289,465
61,64,379,315,315,403
61,85,0,230,545,403
61,70,0,160,705,403
61,76,0,84,789,403
61,29,0,55,844,403
61,10,0,45,889,403
61,34,0,11,900,403
61,10,0,1,901,403
61,0,0,1,902,403
61,1,0,0,902,403
62,78,382,304,608,741
62,5,0,299,1206,741
62,8,0,291,1788,741
62,29,0,262,2312,741
62,33,0,229,2770,741
62,23,0,206,3182,741
62,57,0,149,3480,741
62,62,0,87,3654,741
62,15,0,72,3798,741
62,72,0,0,3798,741
63,71,577,506,3036,757
63,100,0,406,5472,757
63,85,0,321,7398,757
63,56,0,265,8988,757
63,13,0,252,10500,757
63,28,0,224,11844,757
63,72,0,152,12756,757
63,86,0,66,13152,757
63,28,0,38,13380,757
63,38,0,0,13380,757
64,24,391,367,1468,103
64,93,0,274,2564,103
64,66,0,208,3396,103
64,2,0,206,4220,103
64,22,0,184,4956,103
64,56,0,128,5468,103
64,31,0,97,5856,103
64,1,0,96,6240,103
64,20,0,76,6544,103
64,76,0,0,6544,103
65,97,485,388,1164,812
65,88,0,300,2064,812
65,78,0,222,2730,812
65,4,0,218,3384,812
65,32,0,186,3942,812
65,20,0,166,4440,812
65,52,0,114,4782,812
65,5,0,109,5109,812
65,29,0,80,5349,812
65,80,0,0,5349,812
66,100,675,575,5750,663
66,97,0,478,10530,663
66,0,0,478,15310,663
66,19,0,459,19900,663
66,82,0,377,23670,663
66,55,0,322,26890,663
66,73,0,249,29380,663
66,87,0,162,31000,663
66,71,0,91,31910,663
66,91,0,0,31910,663
67,64,464,400,1200,139
67,55,0,345,2235,139
67,74,0,271,3048,139
67,76,0,195,3633,139
67,81,0,114,3975,139
67,5,0,109,4302,139
67,35,0,74,4524,139
67,44,0,30,4614,139
67,18,0,12,4650,139
67,12,0,0,4650,139
68,43,372,329,3290,277
68,19,0,310,6390,277
68,4,0,306,9450,277
68,55,0,251,11960,277
68,96,0,155,13510,277
68,3,0,152,15030,277
68,20,0,132,16350,277
68,51,0,81,17160,277
68,27,0,54,17700,277
68,54,0,0,17700,277
69,34,575,541,1082,850
69,86,0,455,1992,850
69,51,0,404,2800,850
69,84,0,320,3440,850
69,4,0,316,4072,850
69,21,0,295,4662,850
69,67,0,228,5118,850
69,89,0,139,5396,850
69,88,0,51,5498,850
69,51,0,0,5498,850
70,41,679,638,1276,201
70,59,0,579,2434,201
70,88,0,491,3416,201
70,91,0,400,4216,201
70,72,0,328,4872,201
70,92,0,236,5344,201
70,43,0,193,5730,201
70,96,0,97,5924,201
70,28,0,69,6062,201
70,69,0,0,6062,201
71,24,362,338,676,217
71,84,0,254,1184,217
71,40,0,214,1612,217
71,56,0,158,1928,217
71,74,0,84,2096,217
71,21,0,63,2222,217
71,10,0,53,2328,217
71,10,0,43,2414,217
71,32,0,11,2436,217
71,11,0,0,2436,217
72,6,428,422,2954,556
72,13,0,409,5817,556
72,44,0,365,8372,556
72,52,0,313,10563,556
72,85,0,228,12159,556
72,2,0,226,13741,556
72,66,0,160,14861,556
72,55,0,105,15596,556
72,78,0,27,15785,556
72,27,0,0,15785,556
73,20,677,657,1971,545
73,87,0,570,3681,545
73,93,0,477,5112,545
73,68,0,409,6339,545
73,53,0,356,7407,545
73,82,0,274,8229,545
73,65,0,209,8856,545
73,93,0,116,9204,545
73,97,0,19,9261,545
73,19,0,0,9261,545
74,89,386,297,297,247
74,69,0,228,525,247
74,5,0,223,748,247
74,60,0,163,911,247
74,24,0,139,1050,247
74,54,0,85,1135,247
74,27,0,58,1193,247
74,4,0,54,1247,247
74,5,0,49,1296,247
74,49,0,0,1296,247
75,16,586,570,570,271
75,37,0,533,1103,271
75,55,0,478,1581,271
75,29,0,449,2030,271
75,13,0,436,2466,271
75,74,0,362,2828,271
75,89,0,273,3101,271
75,95,0,178,3279,271
75,97,0,81,3360,271
75,81,0,0,3360,271
76,35,490,455,1365,516
76,95,0,360,2445,516
76,39,0,321,3408,516
76,58,0,263,4197,516
76,3,0,260,4977,516
76,95,0,165,5472,516
76,78,0,87,5733,516
76,68,0,19,5790,516
76,9,0,10,5820,516
76,10,0,0,5820,516
77,16,459,443,4430,376
77,26,0,417,8600,376
77,13,0,404,12640,376
77,100,0,304,15680,376
77,33,0,271,18390,376
77,78,0,193,20320,376
77,37,0,156,21880,376
77,96,0,60,22480,376
77,6,0,54,23020,376
77,54,0,0,23020,376
78,18,417,399,1197,529
78,46,0,353,2256,529
78,27,0,326,3234,529
78,57,0,269,4041,529
78,98,0,171,4554,529
78,5,0,166,5052,529
78,92,0,74,5274,529
78,14,0,60,5454,529
78,50,0,10,5484,529
78,10,0,0,5484,529
79,93,405,312,3120,972
79,16,0,296,6080,972
79,30,0,266,8740,972
79,11,0,255,11290,972
79,27,0,228,13570,972
79,38,0,190,15470,972
79,10,0,180,17270,972
79,70,0,110,18370,972
79,50,0,60,18970,972
79,60,0,0,18970,972
80,18,538,520,3120,445
80,84,0,436,5736,445
80,96,0,340,7776,445
80,78,0,262,9348,445
80,39,0,223,10686,445
80,68,0,155,11616,445
80,51,0,104,12240,445
80,27,0,77,12702,445
80,25,0,52,13014,445
80,52,0,0,13014,445
81,78,605,527,527,347
81,67,0,460,987,347
81,49,0,411,1398,347
81,65,0,346,1744,347
81,32,0,314,2058,347
81,88,0,226,2284,347
81,44,0,182,2466,347
81,30,0,152,2618,347
81,92,0,60,2678,347
81,60,0,0,2678,347
82,12,415,403,1612,416
82,37,0,366,3076,416
82,0,0,366,4540,416
82,5,0,361,5984,416
82,46,0,315,7244,416
82,21,0,294,8420,416
82,94,0,200,9220,416
82,57,0,143,9792,416
82,55,0,88,10144,416
82,88,0,0,10144,416
83,93,454,361,1083,355
83,54,0,307,2004,355
83,20,0,287,2865,355
83,67,0,220,3525,355
83,21,0,199,4122,355
83,22,0,177,4653,355
83,6,0,171,5166,355
83,4,0,167,5667,355
83,90,0,77,5898,355
83,77,0,0,5898,355
84,5,302,297,1485,124
84,45,0,252,2745,124
84,90,0,162,3555,124
84,27,0,135,4230,124
84,24,0,111,4785,124
84,25,0,86,5215,124
84,16,0,70,5565,124
84,32,0,38,5755,124
84,36,0,2,5765,124
84,2,0,0,5765,124
85,72,687,615,1230,364
85,78,0,537,2304,364
85,78,0,459,3222,364
85,39,0,420,4062,364
85,89,0,331,4724,364
85,96,0,235,5194,364
85,28,0,207,5608,364
85,35,0,172,5952,364
85,89,0,83,6118,364
85,83,0,0,6118,364
86,69,472,403,2015,412
86,35,0,368,3855,412
86,46,0,322,5465,412
86,78,0,244,6685,412
86,9,0,235,7860,412
86,14,0,221,8965,412
86,16,0,205,9990,412
86,99,0,106,10520,412
86,97,0,9,10565,412
86,9,0,0,10565,412
87,41,490,449,1347,531
87,16,0,433,2646,531
87,44,0,389,3813,531
87,52,0,337,4824,531
87,98,0,239,5541,531
87,22,0,217,6192,531
87,9,0,208,6816,531
87,63,0,145,7251,531
87,59,0,86,7509,531
87,86,0,0,7509,531
88,30,465,435,3045,306
88,83,0,352,5509,306
88,77,0,275,7434,306
88,24,0,251,9191,306
88,28,0,223,10752,306
88,100,0,123,11613,306
88,25,0,98,12299,306
88,5,0,93,12950,306
88,78,0,15,13055,306
88,15,0,0,13055,306
89,27,667,640,5120,775
89,12,0,628,10144,775
89,86,0,542,14480,775
89,38,0,504,18512,775
89,84,0,420,21872,775
89,63,0,357,24728,775
89,84,0,273,26912,775
89,84,0,189,28424,775
89,92,0,97,29200,775
89,97,0,0,29200,775
90,4,539,535,3210,996
90,93,0,442,5862,996
90,59,0,383,8160,996
90,18,0,365,10350,996
90,50,0,315,12240,996
90,53,0,262,13812,996
90,77,0,185,14922,996
90,55,0,130,15702,996
90,96,0,34,15906,996
90,34,0,0,15906,996
91,65,382,317,1585,209
91,61,0,256,2865,209
91,2,0,254,4135,209
91,31,0,223,5250,209
91,0,0,223,6365,209
91,26,0,197,7350,209
91,46,0,151,8105,209
91,65,0,86,8535,209
91,69,0,17,8620,209
91,17,0,0,8620,209
92,22,515,493,3944,219
92,44,0,449,7536,219
92,92,0,357,10392,219
92,90,0,267,12528,219
92,7,0,260,14608,219
92,81,0,179,16040,219
92,22,0,157,17296,219
92,66,0,91,18024,219
92,6,0,85,18704,219
92,85,0,0,18704,219
93,12,494,482,482,435
93,87,0,395,877,435
93,74,0,321,1198,435
93,7,0,314,1512,435
93,73,0,241,1753,435
93,1,0,240,1993,435
93,10,0,230,2223,435
93,68,0,162,2385,435
93,67,0,95,2480,435
93,95,0,0,2480,435
94,80,493,413,2478,272
94,67,0,346,4554,272
94,36,0,310,6414,272
94,8,0,302,8226,272
94,94,0,208,9474,272
94,19,0,189,10608,272
94,21,0,168,11616,272
94,70,0,98,12204,272
94,24,0,74,12648,272
94,74,0,0,12648,272
95,23,482,459,2295,745
95,64,0,395,4270,745
95,80,0,315,5845,745
95,79,0,236,7025,745
95,55,0,181,7930,745
95,18,0,163,8745,745
95,26,0,137,9430,745
95,91,0,46,9660,745
95,33,0,13,9725,745
95,13,0,0,9725,745
96,18,312,294,1176,372
96,28,0,266,2240,372
96,10,0,256,3264,372
96,63,0,193,4036,372
96,24,0,169,4712,372
96,50,0,119,5188,372
96,15,0,104,5604,372
96,7,0,97,5992,372
96,94,0,3,6004,372
96,3,0,0,6004,372
97,16,432,416,832,999
97,54,0,362,1556,999
97,7,0,355,2266,999
97,40,0,315,2896,999
97,11,0,304,3504,999
97,69,0,235,3974,999
97,85,0,150,4274,999
97,60,0,90,4454,999
97,74,0,16,4486,999
97,16,0,0,4486,999
98,76,487,411,822,741
98,42,0,369,1560,741
98,21,0,348,2256,741
98,89,0,259,2774,741
98,27,0,232,3238,741
98,93,0,139,3516,741
98,8,0,131,3778,741
98,1,0,130,4038,741
98,31,0,99,4236,741
98,99,0,0,4236,741
99,60,507,447,4023,751
99,69,0,378,7425,751
99,19,0,359,10656,751
99,33,0,326,13590,751
99,100,0,226,15624,751
99,51,0,175,17199,751
99,25,0,150,18549,751
99,71,0,79,19260,751
99,41,0,38,19602,751
99,38,0,0,19602,751
100,73,549,476,4284,649
100,6,0,470,8514,649
100,77,0,393,12051,649
100,63,0,330,15021,649
100,50,0,280,17541,649
100,66,0,214,19467,649
100,83,0,131,20646,649
100,82,0,49,21087,649
100,19,0,30,21357,649
100,30,0,0,21357,649
101,9,503,494,3458,235
101,7,0,487,6867,235
101,44,0,443,9968,235
101,82,0,361,12495,235
101,85,0,276,14427,235
101,16,0,260,16247,235
101,56,0,204,17675,235
101,32,0,172,18879,235
101,75,0,97,19558,235
101,97,0,0,19558,235
102,55,522,467,3269,897
102,76,0,391,6006,897
102,80,0,311,8183,897
102,13,0,298,10269,897
102,92,0,206,11711,897
102,98,0,108,12467,897
102,15,0,93,13118,897
102,47,0,46,13440,897
102,24,0,22,13594,897
102,22,0,0,13594,897
103,80,526,446,2230,626
103,83,0,363,4045,626
103,72,0,291,5500,626
103,26,0,265,6825,626
103,32,0,233,7990,626
103,48,0,185,8915,626
103,40,0,145,9640,626
103,99,0,46,9870,626
103,12,0,34,10040,626
103,34,0,0,10040,626
104,42,482,440,1760,758
104,4,0,436,3504,758
104,93,0,343,4876,758
104,21,0,322,6164,758
104,40,0,282,7292,758
104,99,0,183,8024,758
104,28,0,155,8644,758
104,73,0,82,8972,758
104,14,0,68,9244,758
104,68,0,0,9244,758
105,67,626,559,1677,536
105,54,0,505,3192,536
105,93,0,412,4428,536
105,47,0,365,5523,536
105,36,0,329,6510,536
105,80,0,249,7257,536
105,92,0,157,7728,536
105,29,0,128,8112,536
105,53,0,75,8337,536
105,75,0,0,8337,536
106,2,425,423,2115,577
106,17,0,406,4145,577
106,97,0,309,5690,577
106,41,0,268,7030,577
106,18,0,250,8280,577
106,49,0,201,9285,577
106,29,0,172,10145,577
106,75,0,97,10630,577
106,80,0,17,10715,577
106,17,0,0,10715,577
107,48,553,505,1515,976
107,27,0,478,2949,976
107,79,0,399,4146,976
107,93,0,306,5064,976
107,10,0,296,5952,976
107,21,0,275,6777,976
107,90,0,185,7332,976
107,79,0,106,7650,976
107,72,0,34,7752,976
107,34,0,0,7752,976
108,23,510,487,3896,408
108,19,0,468,7640,408
108,63,0,405,10880,408
108,23,0,382,13936,408
108,97,0,285,16216,408
